Fecha,CZ,Fecha,GHI1,GHI2,GTI,N,NR,T,TA,TL
2018-08-25 15:00:00,0.5046957041425721,2018-08-25T15:00:00,539.503,476.67699999999996,713.488,237,16,6811.625,10.439,15.203
2018-08-25 16:00:00,0.34803211805428425,2018-08-25T16:00:00,340.37,293.385,513.93,237,17,6811.666666666668,10.386,16.654
2018-08-25 17:00:00,0.16023077156446355,2018-08-25T17:00:00,130.608,100.64299999999999,261.191,237,18,6811.708333333332,9.479,16.56
2018-08-25 18:00:00,-0.04590998392000791,2018-08-25T18:00:00,5.0489999999999995,3.147,13.575,237,19,6811.75,6.478,13.882
2018-08-25 19:00:00,-0.2563419965765697,2018-08-25T19:00:00,0.0,0.0,0.0,237,20,6811.791666666668,4.294,9.805
2018-08-25 20:00:00,-0.45672467249802,2018-08-25T20:00:00,0.0,0.0,0.0,237,21,6811.833333333332,4.2010000000000005,8.361
2018-08-25 21:00:00,-0.6334022634683395,2018-08-25T21:00:00,0.0,0.0,0.0,237,22,6811.875,3.844,7.827999999999999
2018-08-25 22:00:00,-0.7743344836364277,2018-08-25T22:00:00,0.0,0.0,0.0,237,23,6811.916666666668,3.222,6.443
2018-08-25 23:00:00,-0.8699170350993334,2018-08-25T23:00:00,0.0,0.0,0.0,237,24,6811.958333333332,2.681,4.982
2018-08-26 00:00:00,-0.911287588464164,2018-08-26T00:00:00,0.0,0.0,0.0,238,1,6812.0,2.165,4.093
2018-08-26 01:00:00,-0.8998900553794007,2018-08-26T01:00:00,0.0,0.0,0.0,238,2,6812.041666666668,1.913,3.6919999999999997
2018-08-26 02:00:00,-0.8343579186185663,2018-08-26T02:00:00,0.0,0.0,0.0,238,3,6812.083333333332,1.8219999999999998,3.548
2018-08-26 03:00:00,-0.7191570850049357,2018-08-26T03:00:00,0.0,0.0,0.0,238,4,6812.125,1.136,3.09
2018-08-26 04:00:00,-0.5621383009708983,2018-08-26T04:00:00,0.0,0.0,0.0,238,5,6812.166666666668,0.8220000000000001,2.688
2018-08-26 05:00:00,-0.3740021371625644,2018-08-26T05:00:00,0.0,0.0,0.0,238,6,6812.208333333332,0.9059999999999999,2.559
2018-08-26 06:00:00,-0.16756976223376147,2018-08-26T06:00:00,0.0,0.0,0.0,238,7,6812.25,0.728,2.418
2018-08-26 07:00:00,0.04309079860974287,2018-08-26T07:00:00,33.425,31.296999999999997,36.244,238,8,6812.291666666668,1.97,3.0469999999999997
2018-08-26 08:00:00,0.2436233762795003,2018-08-26T08:00:00,215.75900000000001,192.00400000000002,234.588,238,9,6812.333333333332,5.067,6.933
2018-08-26 09:00:00,0.4203620070030708,2018-08-26T09:00:00,412.62800000000004,371.157,449.115,238,10,6812.375,9.02,12.127
2018-08-26 10:00:00,0.5612622451710396,2018-08-26T10:00:00,575.91,524.4680000000001,636.606,238,11,6812.416666666668,11.874,15.843
2018-08-26 11:00:00,0.6567219724009131,2018-08-26T11:00:00,689.3660000000001,628.3340000000001,773.834,238,12,6812.458333333332,14.16,17.704
2018-08-26 12:00:00,0.7002357660366334,2018-08-26T12:00:00,741.65,676.085,849.9639999999999,238,13,6812.5,15.772,18.968
2018-08-26 13:00:00,0.6888382329518701,2018-08-26T13:00:00,725.957,660.811,858.5889999999999,238,14,6812.541666666668,17.195999999999998,20.354
2018-08-26 14:00:00,0.6233060961910358,2018-08-26T14:00:00,646.276,583.318,804.816,238,15,6812.583333333332,17.59,21.165
2018-08-26 15:00:00,0.5081052625774052,2018-08-26T15:00:00,509.726,453.37,682.345,238,16,6812.625,17.692,22.35
2018-08-26 16:00:00,0.35108647854336755,2018-08-26T16:00:00,329.043,286.075,497.385,238,17,6812.666666666668,17.289,23.526
2018-08-26 17:00:00,0.16295031473503407,2018-08-26T17:00:00,129.695,99.699,261.42900000000003,238,18,6812.708333333332,15.872,22.898000000000003
2018-08-26 18:00:00,-0.04348206019376962,2018-08-26T18:00:00,5.118,2.9160000000000004,13.959000000000001,238,19,6812.75,13.073,19.577
2018-08-26 19:00:00,-0.2541426210372736,2018-08-26T19:00:00,0.0,0.0,0.0,238,20,6812.791666666668,11.262,16.3
2018-08-26 20:00:00,-0.4546751987070317,2018-08-26T20:00:00,0.0,0.0,0.0,238,21,6812.833333333332,10.568,14.784
2018-08-26 21:00:00,-0.6314138294306018,2018-08-26T21:00:00,0.0,0.0,0.0,238,22,6812.875,9.572000000000001,14.005
2018-08-26 22:00:00,-0.7723140675985706,2018-08-26T22:00:00,0.0,0.0,0.0,238,23,6812.916666666668,8.89,12.255999999999998
2018-08-26 23:00:00,-0.8677737948284437,2018-08-26T23:00:00,0.0,0.0,0.0,238,24,6812.958333333332,8.21,10.637
2018-08-27 00:00:00,-0.9088871604216676,2018-08-27T00:00:00,0.0,0.0,0.0,239,1,6813.0,7.695,9.822000000000001
2018-08-27 01:00:00,-0.8972084828234885,2018-08-27T01:00:00,0.0,0.0,0.0,239,2,6813.041666666668,7.849,9.538
2018-08-27 02:00:00,-0.8313473021799813,2018-08-27T02:00:00,0.0,0.0,0.0,239,3,6813.083333333332,7.013,9.203
2018-08-27 03:00:00,-0.7157919491112537,2018-08-27T03:00:00,0.0,0.0,0.0,239,4,6813.125,6.422000000000001,8.519
2018-08-27 04:00:00,-0.5584173299646902,2018-08-27T04:00:00,0.0,0.0,0.0,239,5,6813.166666666668,6.119,8.096
2018-08-27 05:00:00,-0.3699482649612734,2018-08-27T05:00:00,0.0,0.0,0.0,239,6,6813.208333333332,5.947,7.803
2018-08-27 06:00:00,-0.16322860942113027,2018-08-27T06:00:00,0.0,0.0,0.0,239,7,6813.25,5.524,7.546
2018-08-27 07:00:00,0.047654033751061226,2018-08-27T07:00:00,29.96,28.82,27.239,239,8,6813.291666666668,6.1160000000000005,7.725
2018-08-27 08:00:00,0.24832836092316224,2018-08-27T08:00:00,177.215,160.664,172.067,239,9,6813.333333333332,7.977,9.734
2018-08-27 09:00:00,0.4251187483283997,2018-08-27T09:00:00,369.75800000000004,336.834,374.74,239,10,6813.375,11.245,13.822000000000001
2018-08-27 10:00:00,0.5659772232250355,2018-08-27T10:00:00,527.408,483.163,567.552,239,11,6813.416666666668,14.298,17.477
2018-08-27 11:00:00,0.6613045133284998,2018-08-27T11:00:00,680.059,623.168,756.855,239,12,6813.458333333332,16.996,20.039
2018-08-27 12:00:00,0.7046042213540373,2018-08-27T12:00:00,752.0989999999999,690.11,862.2,239,13,6813.5,19.063,21.945999999999998
2018-08-27 13:00:00,0.6929255437558579,2018-08-27T13:00:00,733.72,671.653,866.6,239,14,6813.541666666668,20.522,23.621
2018-08-27 14:00:00,0.6270643631123507,2018-08-27T14:00:00,649.633,590.873,811.9789999999999,239,15,6813.583333333332,20.925,24.522
2018-08-27 15:00:00,0.5115090100436235,2018-08-27T15:00:00,500.718,449.908,661.4889999999999,239,16,6813.625,20.768,25.713
2018-08-27 16:00:00,0.3541343908970593,2018-08-27T16:00:00,300.737,265.02099999999996,431.48900000000003,239,17,6813.666666666668,19.932000000000002,26.445
2018-08-27 17:00:00,0.1656653258936428,2018-08-27T17:00:00,122.76700000000001,104.837,204.04,239,18,6813.708333333332,18.004,25.041999999999998
2018-08-27 18:00:00,-0.04105432964649997,2018-08-27T18:00:00,5.297000000000001,5.311,9.845,239,19,6813.75,14.337,21.141
2018-08-27 19:00:00,-0.2519369728186921,2018-08-27T19:00:00,0.0,0.0,0.0,239,20,6813.791666666668,12.267999999999999,17.352
2018-08-27 20:00:00,-0.4526112999907931,2018-08-27T20:00:00,0.0,0.0,0.0,239,21,6813.833333333332,11.66,15.873
2018-08-27 21:00:00,-0.6294016873960309,2018-08-27T21:00:00,0.0,0.0,0.0,239,22,6813.875,10.133,14.742
2018-08-27 22:00:00,-0.7702601622926664,2018-08-27T22:00:00,0.0,0.0,0.0,239,23,6813.916666666668,9.145,12.640999999999998
2018-08-27 23:00:00,-0.8655874523961304,2018-08-27T23:00:00,0.0,0.0,0.0,239,24,6813.958333333332,7.95,10.585
2018-08-28 00:00:00,-0.9064345881748136,2018-08-28T00:00:00,0.0,0.0,0.0,240,1,6814.0,7.432,9.485
2018-08-28 01:00:00,-0.8944676661797868,2018-08-28T01:00:00,0.0,0.0,0.0,240,2,6814.041666666668,6.85,8.843
2018-08-28 02:00:00,-0.8282723259362894,2018-08-28T02:00:00,0.0,0.0,0.0,240,3,6814.083333333332,6.819,8.51
2018-08-28 03:00:00,-0.712359670488943,2018-08-28T03:00:00,0.0,0.0,0.0,240,4,6814.125,7.222,8.762
2018-08-28 04:00:00,-0.5546289557517651,2018-08-28T04:00:00,0.0,0.0,0.0,240,5,6814.166666666668,5.006,7.847
2018-08-28 05:00:00,-0.3658292692717631,2018-08-28T05:00:00,0.0,0.0,0.0,240,6,6814.208333333332,4.268,6.292999999999999
2018-08-28 06:00:00,-0.15882699767631495,2018-08-28T06:00:00,0.0,0.0,0.0,240,7,6814.25,3.464,5.382000000000001
2018-08-28 07:00:00,0.05227099631277758,2018-08-28T07:00:00,38.217,39.446999999999996,35.236,240,8,6814.291666666668,4.021,5.307
2018-08-28 08:00:00,0.2530787332610873,2018-08-28T08:00:00,210.123,197.14,206.623,240,9,6814.333333333332,7.296,8.752
2018-08-28 09:00:00,0.4299114977460626,2018-08-28T09:00:00,371.968,341.426,383.80400000000003,240,10,6814.375,11.239,13.797
2018-08-28 10:00:00,0.5707184290980128,2018-08-28T10:00:00,531.393,490.029,567.3290000000001,240,11,6814.416666666668,15.022,18.257
2018-08-28 11:00:00,0.6659037676397596,2018-08-28T11:00:00,665.923,614.2819999999999,728.462,240,12,6814.458333333332,18.311,21.743000000000002
2018-08-28 12:00:00,0.7089807898508911,2018-08-28T12:00:00,718.684,662.2280000000001,808.2719999999999,240,13,6814.5,20.308,23.941
2018-08-28 13:00:00,0.6970138678558645,2018-08-28T13:00:00,711.7439999999999,656.081,831.45,240,14,6814.541666666668,21.66,25.643
2018-08-28 14:00:00,0.6308185276123671,2018-08-28T14:00:00,627.871,577.065,778.078,240,15,6814.583333333332,22.500999999999998,26.983
2018-08-28 15:00:00,0.5149058721650208,2018-08-28T15:00:00,465.31199999999995,421.221,611.568,240,16,6814.625,22.009,27.816
2018-08-28 16:00:00,0.3571751574278429,2018-08-28T16:00:00,331.69199999999995,296.017,494.345,240,17,6814.666666666668,21.625999999999998,28.834
2018-08-28 17:00:00,0.16837547094784105,2018-08-28T17:00:00,125.85,103.52799999999999,241.7,240,18,6814.708333333332,19.715,28.263
2018-08-28 18:00:00,-0.03862680064760672,2018-08-28T18:00:00,5.095,4.864,13.093,240,19,6814.75,14.812999999999999,23.695999999999998
2018-08-28 19:00:00,-0.2497247946366996,2018-08-28T19:00:00,0.0,0.0,0.0,240,20,6814.791666666668,13.494000000000002,18.533
2018-08-28 20:00:00,-0.4505325315850099,2018-08-28T20:00:00,0.0,0.0,0.0,240,21,6814.833333333332,12.995,16.824
2018-08-28 21:00:00,-0.6273652960699846,2018-08-28T21:00:00,0.0,0.0,0.0,240,22,6814.875,11.890999999999998,15.71
2018-08-28 22:00:00,-0.7681722274219355,2018-08-28T22:00:00,0.0,0.0,0.0,240,23,6814.916666666668,11.43,14.225
2018-08-28 23:00:00,-0.8633575659636819,2018-08-28T23:00:00,0.0,0.0,0.0,240,24,6814.958333333332,10.44,12.583
2018-08-29 00:00:00,-0.9039296501500564,2018-08-29T00:00:00,0.0,0.0,0.0,241,1,6815.0,9.834,11.573
2018-08-29 01:00:00,-0.8916676637165046,2018-08-29T01:00:00,0.0,0.0,0.0,241,2,6815.041666666668,9.24,10.984000000000002
2018-08-29 02:00:00,-0.8251333852206086,2018-08-29T02:00:00,0.0,0.0,0.0,241,3,6815.083333333332,8.427999999999999,10.408
2018-08-29 03:00:00,-0.7088610157887689,2018-08-29T03:00:00,0.0,0.0,0.0,241,4,6815.125,8.354,10.027000000000001
2018-08-29 04:00:00,-0.5507743252485912,2018-08-29T04:00:00,0.0,0.0,0.0,241,5,6815.166666666668,8.741,10.141
2018-08-29 05:00:00,-0.36164666030977866,2018-08-29T05:00:00,0.0,0.0,0.0,241,6,6815.208333333332,9.029,10.657
2018-08-29 06:00:00,-0.15436675878966796,2018-08-29T06:00:00,0.0,0.0,0.0,241,7,6815.25,8.541,10.42
2018-08-29 07:00:00,0.05693959656937854,2018-08-29T07:00:00,26.741,24.375999999999998,22.733,241,8,6815.291666666668,9.202,10.7
2018-08-29 08:00:00,0.2578722268499053,2018-08-29T08:00:00,175.44,160.187,177.942,241,9,6815.333333333332,11.735999999999999,13.335999999999999
2018-08-29 09:00:00,0.4347379053551661,2018-08-29T09:00:00,370.269,343.68699999999995,396.475,241,10,6815.375,15.520999999999999,18.726
2018-08-29 10:00:00,0.5754835283793804,2018-08-29T10:00:00,531.601,494.256,582.419,241,11,6815.416666666668,18.874000000000002,23.07
2018-08-29 11:00:00,0.670517514306588,2018-08-29T11:00:00,647.313,601.0740000000001,723.7560000000001,241,12,6815.458333333332,21.756,25.695999999999998
2018-08-29 12:00:00,0.7133634540469367,2018-08-29T12:00:00,695.368,649.432,800.357,241,13,6815.5,24.49,28.318
2018-08-29 13:00:00,0.7011014676133851,2018-08-29T13:00:00,674.579,631.153,805.528,241,14,6815.541666666668,26.021,30.791
2018-08-29 14:00:00,0.634567189117489,2018-08-29T14:00:00,587.0459999999999,546.78,734.694,241,15,6815.583333333332,26.445999999999998,31.87
2018-08-29 15:00:00,0.5182948196856497,2018-08-29T15:00:00,449.95300000000003,414.347,596.94,241,16,6815.625,26.143,33.077
2018-08-29 16:00:00,0.3602081291454719,2018-08-29T16:00:00,213.644,197.247,269.884,241,17,6815.666666666668,24.7,32.58
2018-08-29 17:00:00,0.17108046420665912,2018-08-29T17:00:00,52.278,53.223,45.66,241,18,6815.708333333332,22.05,28.805
2018-08-29 18:00:00,-0.03619943731345122,2018-08-29T18:00:00,1.215,2.171,1.699,241,19,6815.75,20.144000000000002,25.534000000000002
2018-08-29 19:00:00,-0.2475057926724977,2018-08-29T19:00:00,0.0,0.0,0.0,241,20,6815.791666666668,19.673,24.331
2018-08-29 20:00:00,-0.4484384229530245,2018-08-29T20:00:00,0.0,0.0,0.0,241,21,6815.833333333332,18.32,23.24
2018-08-29 21:00:00,-0.6253041014582856,2018-08-29T21:00:00,0.0,0.0,0.0,241,22,6815.875,17.412,22.095
2018-08-29 22:00:00,-0.7660497244825004,2018-08-29T22:00:00,0.0,0.0,0.0,241,23,6815.916666666668,16.405,20.334
2018-08-29 23:00:00,-0.8610837104097074,2018-08-29T23:00:00,0.0,0.0,0.0,241,24,6815.958333333332,16.432000000000002,19.0
2018-08-30 00:00:00,-0.9013721570646872,2018-08-30T00:00:00,0.0,0.0,0.0,242,1,6816.0,16.259,18.851
2018-08-30 01:00:00,-0.8888085784704018,2018-08-30T01:00:00,0.0,0.0,0.0,242,2,6816.041666666668,15.936,18.311
2018-08-30 02:00:00,-0.8219309301068756,2018-08-30T02:00:00,0.0,0.0,0.0,242,3,6816.083333333332,15.819,18.084
2018-08-30 03:00:00,-0.7052968131895438,2018-08-30T03:00:00,0.0,0.0,0.0,242,4,6816.125,15.530999999999999,17.815
2018-08-30 04:00:00,-0.5468546500393311,2018-08-30T04:00:00,0.0,0.0,0.0,242,5,6816.166666666668,15.475999999999999,17.748
2018-08-30 05:00:00,-0.3574020122368691,2018-08-30T05:00:00,0.0,0.0,0.0,242,6,6816.208333333332,15.597999999999999,17.802
2018-08-30 06:00:00,-0.14984978396310886,2018-08-30T06:00:00,0.0,0.0,0.0,242,7,6816.25,15.788,18.019000000000002
2018-08-30 07:00:00,0.06165769342136725,2018-08-30T07:00:00,4.526,4.621,3.6489999999999996,242,8,6816.291666666668,14.774000000000001,17.902
2018-08-30 08:00:00,0.2627065348654408,2018-08-30T08:00:00,17.882,18.239,14.29,242,9,6816.333333333332,12.577,16.12
2018-08-30 09:00:00,0.4395955940736172,2018-08-30T09:00:00,69.07600000000001,66.04899999999999,52.36,242,10,6816.375,11.137,14.429
2018-08-30 10:00:00,0.5802701739838512,2018-08-30T10:00:00,125.90899999999999,120.37299999999999,98.404,242,11,6816.416666666668,12.038,14.540999999999999
2018-08-30 11:00:00,0.6751435344509957,2018-08-30T11:00:00,175.237,168.285,132.967,242,12,6816.458333333332,12.942,15.607999999999999
2018-08-30 12:00:00,0.7177502127448561,2018-08-30T12:00:00,170.71200000000002,164.364,129.359,242,13,6816.5,12.522,16.447
2018-08-30 13:00:00,0.7051866341505705,2018-08-30T13:00:00,153.356,149.112,118.70100000000001,242,14,6816.541666666668,11.749,15.276
2018-08-30 14:00:00,0.6383089857870445,2018-08-30T14:00:00,118.181,115.84700000000001,91.41799999999999,242,15,6816.583333333332,11.456,15.054
2018-08-30 15:00:00,0.5216748688697128,2018-08-30T15:00:00,55.354,55.277,43.045,242,16,6816.625,10.837,14.956
2018-08-30 16:00:00,0.3632327057195001,2018-08-30T16:00:00,44.666000000000004,43.957,34.298,242,17,6816.666666666668,10.585,15.422
2018-08-30 17:00:00,0.17378006791703854,2018-08-30T17:00:00,9.212,9.362,7.401,242,18,6816.708333333332,9.472999999999999,14.54
2018-08-30 18:00:00,-0.033772160356722064,2018-08-30T18:00:00,0.642,0.629,0.479,242,19,6816.75,8.394,13.07
2018-08-30 19:00:00,-0.2452796377411981,2018-08-30T19:00:00,0.0,0.0,0.0,242,20,6816.791666666668,8.277999999999999,12.687999999999999
2018-08-30 20:00:00,-0.446328479185272,2018-08-30T20:00:00,0.0,0.0,0.0,242,21,6816.833333333332,7.1370000000000005,11.628
2018-08-30 21:00:00,-0.6232175383934483,2018-08-30T21:00:00,0.0,0.0,0.0,242,22,6816.875,6.635,10.962
2018-08-30 22:00:00,-0.7638921183036822,2018-08-30T22:00:00,0.0,0.0,0.0,242,23,6816.916666666668,6.765,10.113
2018-08-30 23:00:00,-0.8587654787708268,2018-08-30T23:00:00,0.0,0.0,0.0,242,24,6816.958333333332,7.1,9.529
2018-08-31 00:00:00,-0.8987619531527341,2018-08-31T00:00:00,0.0,0.0,0.0,243,1,6817.0,7.08,9.311
2018-08-31 01:00:00,-0.8858905591450124,2018-08-31T01:00:00,0.0,0.0,0.0,243,2,6817.041666666668,7.186,9.062999999999999
2018-08-31 02:00:00,-0.8186654659111342,2018-08-31T02:00:00,0.0,0.0,0.0,243,3,6817.083333333332,6.947,8.883
2018-08-31 03:00:00,-0.7016679524602697,2018-08-31T03:00:00,0.0,0.0,0.0,243,4,6817.125,6.627000000000001,8.607000000000001
2018-08-31 04:00:00,-0.5428712059865619,2018-08-31T04:00:00,0.0,0.0,0.0,243,5,6817.166666666668,6.684,8.469
2018-08-31 05:00:00,-0.35309696233816296,2018-08-31T05:00:00,0.0,0.0,0.0,243,6,6817.208333333332,6.6739999999999995,8.548
2018-08-31 06:00:00,-0.14527802260294576,2018-08-31T06:00:00,0.0,0.0,0.0,243,7,6817.25,6.78,8.66
2018-08-31 07:00:00,0.06642309591317168,2018-08-31T07:00:00,14.844000000000001,15.905999999999999,12.561,243,8,6817.291666666668,7.098,8.991
2018-08-31 08:00:00,0.26757931183595496,2018-08-31T08:00:00,74.01100000000001,75.017,59.446999999999996,243,9,6817.333333333332,7.644,9.632
2018-08-31 09:00:00,0.444482161476632,2018-08-31T09:00:00,134.23,130.83100000000002,106.709,243,10,6817.375,8.249,10.567
2018-08-31 10:00:00,0.5850760079779715,2018-08-31T10:00:00,133.681,133.519,107.316,243,11,6817.416666666668,8.529,11.228
2018-08-31 11:00:00,0.6797796130432243,2018-08-31T11:00:00,110.804,112.619,88.84299999999999,243,12,6817.458333333332,8.611,11.462
2018-08-31 12:00:00,0.7221390824923005,2018-08-31T12:00:00,121.395,123.601,96.387,243,13,6817.5,8.751,11.492
2018-08-31 13:00:00,0.7092676884845787,2018-08-31T13:00:00,239.946,235.167,182.24599999999998,243,14,6817.541666666668,9.386000000000001,12.199000000000002
2018-08-31 14:00:00,0.6420425952507006,2018-08-31T14:00:00,218.72400000000002,211.408,167.03,243,15,6817.583333333332,9.666,13.159
2018-08-31 15:00:00,0.5250450817998362,2018-08-31T15:00:00,269.721,253.873,224.68900000000002,243,16,6817.625,9.816,14.155999999999999
2018-08-31 16:00:00,0.36624833532612827,2018-08-31T16:00:00,229.50099999999998,207.872,226.733,243,17,6817.666666666668,9.771,15.55
2018-08-31 17:00:00,0.1764740916777297,2018-08-31T17:00:00,56.558,51.853,43.684,243,18,6817.708333333332,8.779,14.475999999999999
2018-08-31 18:00:00,-0.031344848057487516,2018-08-31T18:00:00,2.8989999999999996,3.0039999999999996,2.381,243,19,6817.75,8.443999999999999,12.467
2018-08-31 19:00:00,-0.2430459665736046,2018-08-31T19:00:00,0.0,0.0,0.0,243,20,6817.791666666668,8.37,12.517999999999999
2018-08-31 20:00:00,-0.4442021824963883,2018-08-31T20:00:00,0.0,0.0,0.0,243,21,6817.833333333332,8.491,12.699000000000002
2018-08-31 21:00:00,-0.6211050321370656,2018-08-31T21:00:00,0.0,0.0,0.0,243,22,6817.875,8.517999999999999,12.880999999999998
2018-08-31 22:00:00,-0.7616988786384055,2018-08-31T22:00:00,0.0,0.0,0.0,243,23,6817.916666666668,8.492,12.030999999999999
2018-08-31 23:00:00,-0.856402483703658,2018-08-31T23:00:00,0.0,0.0,0.0,243,24,6817.958333333332,8.478,11.052999999999999
2018-09-01 00:00:00,-0.8960989173804184,2018-09-01T00:00:00,0.0,0.0,0.0,244,1,6818.0,8.425,10.642000000000001
2018-09-01 01:00:00,-0.8829138009704175,2018-09-01T01:00:00,0.0,0.0,0.0,244,2,6818.041666666668,8.37,10.437000000000001
2018-09-01 02:00:00,-0.8153375536296441,2018-09-01T02:00:00,0.0,0.0,0.0,244,3,6818.083333333332,8.6,10.575999999999999
2018-09-01 03:00:00,-0.6979753849393431,2018-09-01T03:00:00,0.0,0.0,0.0,244,4,6818.125,8.767000000000001,10.758
2018-09-01 04:00:00,-0.5388253327456041,2018-09-01T04:00:00,0.0,0.0,0.0,244,5,6818.166666666668,8.855,10.902000000000001
2018-09-01 05:00:00,-0.34873321009753405,2018-09-01T05:00:00,0.0,0.0,0.0,244,6,6818.208333333332,8.754,10.842
2018-09-01 06:00:00,-0.14065348101151331,2018-09-01T06:00:00,0.0,0.0,0.0,244,7,6818.25,8.712,10.712
2018-09-01 07:00:00,0.07123356484325731,2018-09-01T07:00:00,25.165,24.482,20.116,244,8,6818.291666666668,8.926,10.859000000000002
2018-09-01 08:00:00,0.2724881754516738,2018-09-01T08:00:00,123.087,116.815,93.014,244,9,6818.333333333332,9.782,11.774000000000001
2018-09-01 09:00:00,0.44939518168974296,2018-09-01T09:00:00,231.113,215.033,188.567,244,10,6818.375,10.842,13.390999999999998
2018-09-01 10:00:00,0.5898986634349908,2018-09-01T10:00:00,245.176,230.708,190.66400000000002,244,11,6818.416666666668,11.322000000000001,14.526
2018-09-01 11:00:00,0.6844235405994602,2018-09-01T11:00:00,271.296,261.08299999999997,216.611,244,12,6818.458333333332,11.780999999999999,15.008
2018-09-01 12:00:00,0.7265280990141383,2018-09-01T12:00:00,381.81300000000005,360.0,337.116,244,13,6818.5,12.546,15.747
2018-09-01 13:00:00,0.7133429826041374,2018-09-01T13:00:00,485.94699999999995,453.971,470.355,244,14,6818.541666666668,13.328,17.183
2018-09-01 14:00:00,0.6457667352633643,2018-09-01T14:00:00,456.717,422.119,456.80300000000005,244,15,6818.583333333332,13.677999999999999,17.801
2018-09-01 15:00:00,0.5284045665730631,2018-09-01T15:00:00,322.71,300.714,312.968,244,16,6818.625,13.105,18.605
2018-09-01 16:00:00,0.3692545143793245,2018-09-01T16:00:00,152.85,143.46,128.463,244,17,6818.666666666668,12.058,17.991
2018-09-01 17:00:00,0.1791623917312541,2018-09-01T17:00:00,53.074,52.757,42.675,244,18,6818.708333333332,11.091,16.483
2018-09-01 18:00:00,-0.02891733735476655,2018-09-01T18:00:00,2.787,2.9160000000000004,2.451,244,19,6818.75,10.315999999999999,15.139000000000001
2018-09-01 19:00:00,-0.2408043832095376,2018-09-01T19:00:00,0.0,0.0,0.0,244,20,6818.791666666668,9.591000000000001,14.18
2018-09-01 20:00:00,-0.4420589938179544,2018-09-01T20:00:00,0.0,0.0,0.0,244,21,6818.833333333332,9.14,13.395999999999999
2018-09-01 21:00:00,-0.6189660000560232,2018-09-01T21:00:00,0.0,0.0,0.0,244,22,6818.875,9.144,13.283
2018-09-01 22:00:00,-0.7594694818012706,2018-09-01T22:00:00,0.0,0.0,0.0,244,23,6818.916666666668,8.591000000000001,11.978
2018-09-01 23:00:00,-0.8539943589657403,2018-09-01T23:00:00,0.0,0.0,0.0,244,24,6818.958333333332,7.867999999999999,10.33
2018-09-02 00:00:00,-0.8933829646489102,2018-09-02T00:00:00,0.0,0.0,0.0,245,1,6819.0,7.547000000000001,9.482999999999999
2018-09-02 01:00:00,-0.8798785465227523,2018-09-02T01:00:00,0.0,0.0,0.0,245,2,6819.041666666668,6.992000000000001,8.987
2018-09-02 02:00:00,-0.8119478103125546,2018-09-02T02:00:00,0.0,0.0,0.0,245,3,6819.083333333332,6.562,8.583
2018-09-02 03:00:00,-0.6942201234301921,2018-09-02T03:00:00,0.0,0.0,0.0,245,4,6819.125,6.505,8.283
2018-09-02 04:00:00,-0.5347184331824972,2018-09-02T04:00:00,0.0,0.0,0.0,245,5,6819.166666666668,7.2829999999999995,8.814
2018-09-02 05:00:00,-0.3443125161708435,2018-09-02T05:00:00,0.0,0.0,0.0,245,6,6819.208333333332,7.5729999999999995,9.107999999999999
2018-09-02 06:00:00,-0.13597822097892007,2018-09-02T06:00:00,0.0,0.0,0.0,245,7,6819.25,7.829,9.325
2018-09-02 07:00:00,0.07608681446464463,2018-09-02T07:00:00,52.393,47.321000000000005,42.699,245,8,6819.291666666668,8.258,9.734
2018-09-02 08:00:00,0.2774307084484133,2018-09-02T08:00:00,225.75799999999998,219.49900000000002,236.826,245,9,6819.333333333332,10.732999999999999,13.003
2018-09-02 09:00:00,0.454332207333909,2018-09-02T09:00:00,396.006,361.089,408.085,245,10,6819.375,13.050999999999998,17.590999999999998
2018-09-02 10:00:00,0.5947357663156347,2018-09-02T10:00:00,538.9490000000001,493.73800000000006,547.62,245,11,6819.416666666668,14.583,19.087
2018-09-02 11:00:00,0.6890731148768372,2018-09-02T11:00:00,676.0010000000001,615.135,717.6030000000001,245,12,6819.458333333332,15.693,20.486
2018-09-02 12:00:00,0.7309153186129109,2018-09-02T12:00:00,619.612,578.194,610.106,245,13,6819.5,16.56,21.346
2018-09-02 13:00:00,0.7174109004867533,2018-09-02T13:00:00,528.839,489.079,532.241,245,14,6819.541666666668,16.297,21.54
2018-09-02 14:00:00,0.6494801642765553,2018-09-02T14:00:00,477.834,436.009,518.243,245,15,6819.583333333332,16.512,21.232
2018-09-02 15:00:00,0.5317524773941931,2018-09-02T15:00:00,298.938,270.84,290.448,245,16,6819.625,15.857000000000001,21.826999999999998
2018-09-02 16:00:00,0.3722507871464977,2018-09-02T16:00:00,262.07599999999996,229.388,332.963,245,17,6819.666666666668,15.329,22.123
2018-09-02 17:00:00,0.18184487013484435,2018-09-02T17:00:00,138.822,116.666,231.94299999999998,245,18,6819.708333333332,14.38,22.283
2018-09-02 18:00:00,-0.02648942505707954,2018-09-02T18:00:00,4.644,4.817,5.221,245,19,6819.75,12.138,18.98
2018-09-02 19:00:00,-0.23855446050064424,2018-09-02T19:00:00,0.0,0.0,0.0,245,20,6819.791666666668,11.099,16.043
2018-09-02 20:00:00,-0.4398983544844128,2018-09-02T20:00:00,0.0,0.0,0.0,245,21,6819.833333333332,10.802,15.253
2018-09-02 21:00:00,-0.6167998533699088,2018-09-02T21:00:00,0.0,0.0,0.0,245,22,6819.875,10.149,14.805
